rating_id,student_id,course_id,rating_date,rating,review_text,difficulty_rating,content_quality,instructor_rating,would_recommend
R2212,S032,C024,2024-03-27,4,"Khóa học tuyệt vời, highly recommend.",5,4,2,True
R2213,S008,C031,2024-03-29,2,Nội dung chưa rõ ràng và hơi khó hiểu.,1,5,4,False
R2214,S051,C020,2024-03-31,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,2,2,True
R2215,S069,C011,2024-03-08,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,3,1,True
R2216,S038,C018,2024-01-13,5,"Khóa học tuyệt vời, highly recommend.",1,5,4,True
R2217,S020,C005,2024-01-29,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,1,2,True
R2218,S077,C019,2024-02-22,1,Nội dung chưa rõ ràng và hơi khó hiểu.,5,3,1,False
R2219,S002,C029,2024-03-16,3,"Tạm ổn, phù hợp với người mới bắt đầu.",4,2,3,False
R2220,S018,C018,2024-03-19,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,4,3,True
R2221,S038,C031,2024-01-30,4,"Khóa học tuyệt vời, highly recommend.",1,3,5,True
R2222,S085,C014,2024-02-20,3,Học xong có thêm kiến thức nhưng chưa sâu.,4,5,5,False
R2223,S098,C021,2024-03-31,1,Mình không hài lòng với khóa học này.,1,5,4,False
R2224,S013,C035,2024-01-12,4,"Khóa học tuyệt vời, highly recommend.",3,5,1,True
R2225,S115,C016,2024-03-22,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,5,2,True
R2226,S027,C010,2024-03-21,2,Nội dung chưa rõ ràng và hơi khó hiểu.,4,2,3,False
R2227,S010,C022,2024-03-11,2,Khóa học chưa đáp ứng được kỳ vọng.,1,3,5,False
R2228,S017,C006,2024-03-18,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,5,2,True
R2229,S069,C023,2024-03-03,2,Nội dung chưa rõ ràng và hơi khó hiểu.,5,4,4,False
R2230,S103,C028,2024-01-30,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,3,5,True
R2231,S011,C023,2024-03-04,4,"Khóa học tuyệt vời, highly recommend.",2,4,2,True
R2232,S116,C007,2024-02-01,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,3,1,True
R2233,S058,C013,2024-03-29,1,Chất lượng bài giảng chưa tốt.,1,5,3,False
R2234,S102,C016,2024-02-27,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,1,3,True
R2235,S098,C027,2024-03-28,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,2,5,True
R2236,S057,C031,2024-02-01,3,Học xong có thêm kiến thức nhưng chưa sâu.,5,1,1,False
R2237,S062,C032,2024-03-21,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,4,3,True
R2238,S004,C025,2024-02-04,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,1,3,True
R2239,S028,C003,2024-03-12,2,Chất lượng bài giảng chưa tốt.,1,3,2,False
R2240,S110,C022,2024-03-18,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,2,2,True
R2241,S085,C018,2024-02-28,1,Chất lượng bài giảng chưa tốt.,5,1,5,False
R2242,S039,C021,2024-02-28,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,4,5,True
R2243,S033,C029,2024-02-15,1,Khóa học chưa đáp ứng được kỳ vọng.,1,3,3,False
R2244,S031,C011,2024-03-26,5,"Khóa học tuyệt vời, highly recommend.",5,5,4,True
R2245,S006,C004,2024-02-01,3,"Tạm ổn, phù hợp với người mới bắt đầu.",1,2,2,False
R2246,S079,C032,2024-01-24,5,"Khóa học tuyệt vời, highly recommend.",1,3,4,True
R2247,S090,C017,2024-03-08,1,"Trải nghiệm học không tốt, cần cải thiện.",5,4,5,False
R2248,S117,C030,2024-02-19,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,4,4,True
R2249,S002,C026,2024-03-15,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,5,1,True
R2250,S113,C018,2024-03-16,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,4,2,True
R2251,S116,C032,2024-01-04,3,Học xong có thêm kiến thức nhưng chưa sâu.,2,2,5,True
R2252,S108,C014,2024-03-24,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,3,5,True
R2253,S016,C004,2024-02-25,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,3,2,True
R2254,S033,C006,2024-03-07,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,3,1,True
R2255,S037,C017,2024-03-08,3,Không quá xuất sắc nhưng cũng không tệ.,1,4,4,False
R2256,S016,C028,2024-02-16,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,1,4,True
R2257,S096,C003,2024-03-16,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,5,1,3,False
R2258,S075,C028,2024-01-16,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,5,2,True
R2259,S046,C012,2024-03-21,4,"Nội dung chi tiết, rõ ràng và thực tế.",1,2,4,True
R2260,S108,C011,2024-02-19,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,3,5,True
R2261,S070,C014,2024-03-14,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,4,4,True
R2262,S009,C005,2024-02-17,4,"Khóa học tuyệt vời, highly recommend.",4,5,1,True
R2263,S097,C022,2024-03-04,5,"Khóa học tuyệt vời, highly recommend.",1,4,4,True
R2264,S012,C034,2024-03-31,1,Khóa học chưa đáp ứng được kỳ vọng.,1,4,2,False
R2265,S025,C020,2024-03-09,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,3,5,True
R2266,S083,C013,2024-02-10,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,5,3,True
R2267,S019,C014,2024-02-24,2,Nội dung chưa rõ ràng và hơi khó hiểu.,3,3,1,False
R2268,S074,C001,2024-01-03,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,2,4,True
R2269,S011,C013,2024-02-09,1,Chất lượng bài giảng chưa tốt.,3,4,5,False
R2270,S089,C031,2024-02-22,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,1,5,True
R2271,S056,C004,2024-02-12,2,Khóa học chưa đáp ứng được kỳ vọng.,3,4,4,False
R2272,S031,C035,2024-03-15,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,2,5,True
R2273,S044,C019,2024-02-03,3,Học xong có thêm kiến thức nhưng chưa sâu.,5,1,5,False
R2274,S106,C034,2024-03-07,2,"Trải nghiệm học không tốt, cần cải thiện.",5,3,2,False
R2275,S087,C006,2024-03-07,5,"Khóa học tuyệt vời, highly recommend.",4,4,3,True
R2276,S070,C034,2024-01-31,2,Chất lượng bài giảng chưa tốt.,3,1,1,False
R2277,S080,C011,2024-01-03,2,Mình không hài lòng với khóa học này.,5,2,5,False
R2278,S078,C001,2024-03-09,4,"Khóa học tuyệt vời, highly recommend.",4,5,1,True
R2279,S076,C010,2024-03-12,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,2,2,True
R2280,S116,C030,2024-03-23,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,4,1,True
R2281,S038,C028,2024-01-28,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,1,3,True
R2282,S063,C034,2024-03-09,4,"Nội dung chi tiết, rõ ràng và thực tế.",1,5,1,True
R2283,S011,C013,2024-01-25,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,4,3,False
R2284,S071,C009,2024-02-17,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,5,1,True
R2285,S104,C020,2024-03-16,3,Không quá xuất sắc nhưng cũng không tệ.,5,5,2,True
R2286,S035,C001,2024-01-05,3,Học xong có thêm kiến thức nhưng chưa sâu.,4,5,2,True
R2287,S046,C025,2024-03-06,4,"Khóa học tuyệt vời, highly recommend.",1,5,4,True
R2288,S082,C026,2024-01-14,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,1,5,True
R2289,S075,C024,2024-03-04,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,3,3,True
R2290,S116,C021,2024-03-28,3,"Tạm ổn, phù hợp với người mới bắt đầu.",2,5,4,False
R2291,S114,C019,2024-01-27,1,Nội dung chưa rõ ràng và hơi khó hiểu.,3,3,1,False
R2292,S116,C001,2024-02-09,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,4,1,True
R2293,S012,C007,2024-02-20,1,Mình không hài lòng với khóa học này.,2,3,4,False
R2294,S077,C029,2024-02-13,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,5,4,True
R2295,S090,C001,2024-01-27,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,2,5,True
R2296,S109,C009,2024-01-17,2,Chất lượng bài giảng chưa tốt.,4,4,5,False
R2297,S117,C002,2024-03-06,2,Mình không hài lòng với khóa học này.,5,2,3,False
R2298,S092,C031,2024-02-22,5,"Khóa học tuyệt vời, highly recommend.",4,1,1,True
R2299,S084,C016,2024-01-28,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,5,1,True
R2300,S069,C021,2024-03-14,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,4,2,True
R2301,S089,C035,2024-02-06,4,"Nội dung chi tiết, rõ ràng và thực tế.",5,4,4,True
R2302,S004,C032,2024-01-18,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,2,5,False
R2303,S110,C019,2024-02-20,3,Không quá xuất sắc nhưng cũng không tệ.,1,4,3,True
R2304,S026,C028,2024-02-25,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,5,3,True
R2305,S077,C035,2024-01-01,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,4,1,True
R2306,S047,C012,2024-03-25,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,5,2,True
R2307,S008,C027,2024-02-27,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,4,1,True
R2308,S057,C005,2024-03-25,4,"Khóa học tuyệt vời, highly recommend.",3,4,4,True
R2309,S099,C016,2024-01-12,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,1,5,True
R2310,S095,C016,2024-01-24,3,"Tạm ổn, phù hợp với người mới bắt đầu.",1,5,3,False
R2311,S102,C028,2024-01-27,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,1,2,True
R2312,S010,C013,2024-03-15,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,1,1,True
R2313,S018,C021,2024-03-26,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",3,5,1,True
R2314,S068,C031,2024-03-25,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,3,4,4,False
R2315,S105,C006,2024-02-20,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,3,1,False
R2316,S042,C032,2024-02-10,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,4,2,True
R2317,S071,C016,2024-01-31,2,Mình không hài lòng với khóa học này.,3,5,4,False
R2318,S004,C017,2024-02-09,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,3,4,True
R2319,S099,C019,2024-01-18,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,2,3,True
R2320,S029,C022,2024-03-13,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,3,4,True
R2321,S111,C033,2024-03-13,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",3,5,3,True
R2322,S109,C026,2024-03-07,2,Khóa học chưa đáp ứng được kỳ vọng.,4,5,2,False
R2323,S112,C014,2024-02-24,5,"Khóa học tuyệt vời, highly recommend.",1,4,4,True
R2324,S089,C018,2024-03-22,4,"Nội dung chi tiết, rõ ràng và thực tế.",4,5,2,True
R2325,S046,C012,2024-03-11,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,1,3,True
R2326,S087,C013,2024-03-26,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,1,1,True
R2327,S102,C013,2024-03-24,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,2,3,True
R2328,S020,C004,2024-03-24,3,Không quá xuất sắc nhưng cũng không tệ.,3,5,4,False
R2329,S025,C008,2024-03-18,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,1,4,True
R2330,S089,C033,2024-02-03,2,Chất lượng bài giảng chưa tốt.,4,2,5,False
R2331,S011,C022,2024-03-30,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,4,2,True
R2332,S108,C035,2024-02-02,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,3,4,True
R2333,S101,C022,2024-02-16,1,"Trải nghiệm học không tốt, cần cải thiện.",4,5,3,False
R2334,S107,C007,2024-03-25,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,2,3,1,False
R2335,S098,C013,2024-03-19,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,1,3,True
R2336,S036,C027,2024-02-20,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,2,4,1,False
R2337,S049,C033,2024-03-25,5,"Khóa học tuyệt vời, highly recommend.",3,2,4,True
R2338,S107,C025,2024-03-02,1,Mình không hài lòng với khóa học này.,3,4,3,False
R2339,S076,C021,2024-01-15,3,"Tạm ổn, phù hợp với người mới bắt đầu.",5,5,4,False
R2340,S110,C029,2024-03-10,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,2,2,True
R2341,S027,C033,2024-02-20,2,Mình không hài lòng với khóa học này.,4,1,4,False
R2342,S054,C012,2024-02-25,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,2,True
R2343,S061,C014,2024-03-19,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",2,5,2,True
R2344,S019,C013,2024-03-28,5,"Nội dung chi tiết, rõ ràng và thực tế.",5,5,3,True
R2345,S117,C002,2024-02-07,4,"Khóa học tuyệt vời, highly recommend.",2,1,2,True
R2346,S049,C020,2024-03-12,5,"Khóa học tuyệt vời, highly recommend.",2,2,2,True
R2347,S071,C028,2024-02-23,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,3,5,True
R2348,S060,C002,2024-03-06,3,Học xong có thêm kiến thức nhưng chưa sâu.,5,2,5,False
R2349,S065,C030,2024-03-14,3,Không quá xuất sắc nhưng cũng không tệ.,3,4,2,True
R2350,S042,C003,2024-03-09,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,3,1,True
R2351,S093,C010,2024-03-09,2,Mình không hài lòng với khóa học này.,1,3,2,False
R2352,S008,C022,2024-01-27,2,Mình không hài lòng với khóa học này.,1,3,1,False
R2353,S051,C017,2024-03-31,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,2,5,True
R2354,S047,C035,2024-03-30,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,4,2,True
R2355,S023,C025,2024-01-20,2,Mình không hài lòng với khóa học này.,5,5,2,False
R2356,S056,C017,2024-02-04,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,4,4,2,True
R2357,S011,C001,2024-02-08,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,3,1,True
R2358,S009,C012,2024-01-19,2,"Trải nghiệm học không tốt, cần cải thiện.",5,1,3,False
R2359,S120,C004,2024-03-16,3,Học xong có thêm kiến thức nhưng chưa sâu.,3,5,1,False
R2360,S055,C002,2024-01-21,3,Không quá xuất sắc nhưng cũng không tệ.,5,2,3,True
R2361,S020,C003,2024-02-24,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",3,1,4,True
R2362,S034,C012,2024-03-03,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,4,4,True
R2363,S001,C002,2024-03-31,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",1,1,2,True
R2364,S008,C009,2024-02-01,1,Mình không hài lòng với khóa học này.,4,3,2,False
R2365,S049,C031,2024-01-29,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,5,3,True
R2366,S102,C001,2024-03-15,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,4,5,True
R2367,S089,C023,2024-03-27,3,"Tạm ổn, phù hợp với người mới bắt đầu.",2,2,1,True
R2368,S071,C014,2024-03-30,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,2,4,True
R2369,S064,C002,2024-03-31,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,1,1,True
R2370,S002,C019,2024-02-29,2,Mình không hài lòng với khóa học này.,1,5,5,False
R2371,S057,C018,2024-01-03,2,Mình không hài lòng với khóa học này.,3,3,4,False
R2372,S105,C024,2024-03-18,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,1,1,True
R2373,S075,C010,2024-02-27,2,Mình không hài lòng với khóa học này.,4,2,3,False
R2374,S064,C015,2024-01-23,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,4,3,True
R2375,S012,C024,2024-02-02,2,Chất lượng bài giảng chưa tốt.,1,3,3,False
R2376,S069,C023,2024-03-30,1,Nội dung chưa rõ ràng và hơi khó hiểu.,1,3,2,False
R2377,S078,C030,2024-02-19,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,1,4,True
R2378,S074,C007,2024-02-08,1,Khóa học chưa đáp ứng được kỳ vọng.,4,4,3,False
R2379,S082,C003,2024-01-24,1,Nội dung chưa rõ ràng và hơi khó hiểu.,2,5,5,False
R2380,S093,C008,2024-03-27,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,4,3,True
R2381,S065,C014,2024-03-21,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,5,2,True
R2382,S109,C033,2024-02-10,5,"Nội dung chi tiết, rõ ràng và thực tế.",1,5,1,True
R2383,S059,C025,2024-03-14,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,5,3,True
R2384,S012,C007,2024-02-21,1,Khóa học chưa đáp ứng được kỳ vọng.,1,1,4,False
R2385,S056,C023,2024-01-19,1,"Trải nghiệm học không tốt, cần cải thiện.",4,3,1,False
R2386,S010,C015,2024-01-22,1,Mình không hài lòng với khóa học này.,2,4,1,False
R2387,S078,C011,2024-03-14,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,4,4,True
R2388,S037,C003,2024-02-23,3,Không quá xuất sắc nhưng cũng không tệ.,4,2,4,True
R2389,S041,C001,2024-02-03,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,1,3,True
R2390,S102,C014,2024-03-12,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,2,4,True
R2391,S115,C011,2024-01-19,1,Chất lượng bài giảng chưa tốt.,4,4,4,False
R2392,S083,C028,2024-01-08,5,"Khóa học tuyệt vời, highly recommend.",2,3,4,True
R2393,S116,C016,2024-03-02,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",4,3,2,True
R2394,S012,C011,2024-03-02,2,"Trải nghiệm học không tốt, cần cải thiện.",5,2,3,False
R2395,S090,C017,2024-03-08,4,"Khóa học tuyệt vời, highly recommend.",4,1,2,True
R2396,S005,C014,2024-02-21,2,Chất lượng bài giảng chưa tốt.,5,2,1,False
R2397,S089,C028,2024-03-03,2,Mình không hài lòng với khóa học này.,1,4,2,False
R2398,S071,C020,2024-03-11,3,"Tạm ổn, phù hợp với người mới bắt đầu.",3,4,5,False
R2399,S015,C033,2024-03-25,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,2,3,True
R2400,S103,C028,2024-01-07,2,Chất lượng bài giảng chưa tốt.,3,2,1,False
R2401,S028,C017,2024-01-22,4,"Khóa học tuyệt vời, highly recommend.",2,3,2,True
R2402,S025,C006,2024-02-18,2,Khóa học chưa đáp ứng được kỳ vọng.,2,4,4,False
R2403,S070,C004,2024-03-08,1,Khóa học chưa đáp ứng được kỳ vọng.,2,1,5,False
R2404,S014,C023,2024-01-18,1,Chất lượng bài giảng chưa tốt.,5,3,5,False
R2405,S039,C033,2024-03-21,3,Không quá xuất sắc nhưng cũng không tệ.,2,1,3,True
R2406,S025,C020,2024-03-09,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,3,1,True
R2407,S093,C018,2024-02-14,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,3,4,True
R2408,S047,C001,2024-01-15,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,1,3,False
R2409,S023,C035,2024-02-28,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,2,2,True
R2410,S115,C012,2024-03-02,5,"Nội dung chi tiết, rõ ràng và thực tế.",2,2,3,True
R2411,S051,C010,2024-03-31,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,3,2,True
R2412,S057,C025,2024-01-05,2,Chất lượng bài giảng chưa tốt.,4,5,5,False
R2413,S014,C005,2024-03-19,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,1,True
R2414,S053,C015,2024-02-13,4,"Khóa học tuyệt vời, highly recommend.",3,2,2,True
R2415,S024,C031,2024-02-05,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,2,1,True
R2416,S073,C021,2024-03-18,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,2,True
R2417,S098,C016,2024-03-19,5,"Khóa học tuyệt vời, highly recommend.",4,1,5,True
R2418,S064,C020,2024-01-22,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,4,3,True
R2419,S081,C010,2024-03-29,3,"Tạm ổn, phù hợp với người mới bắt đầu.",3,4,3,True
R2420,S102,C012,2024-03-17,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,5,5,True
R2421,S110,C013,2024-03-23,1,"Trải nghiệm học không tốt, cần cải thiện.",2,3,2,False
R2422,S094,C002,2024-03-27,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,4,4,True
R2423,S059,C032,2024-03-28,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",2,2,5,False
R2424,S035,C032,2024-03-15,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,1,5,True
R2425,S022,C013,2024-03-15,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,4,True
R2426,S030,C010,2024-02-17,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",5,5,4,True
R2427,S033,C035,2024-02-15,3,"Tạm ổn, phù hợp với người mới bắt đầu.",2,2,1,True
R2428,S014,C010,2024-03-19,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,1,3,5,False
R2429,S104,C015,2024-03-19,4,"Khóa học tuyệt vời, highly recommend.",2,4,4,True
R2430,S008,C016,2024-03-04,3,Nội dung khá tốt nhưng chưa thật sự nổi bật.,2,2,1,True
R2431,S004,C012,2024-03-11,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,2,5,True
R2432,S061,C010,2024-02-24,1,Khóa học chưa đáp ứng được kỳ vọng.,1,1,1,False
R2433,S091,C029,2024-03-07,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,5,4,True
R2434,S008,C021,2024-01-08,5,"Khóa học tuyệt vời, highly recommend.",5,1,1,True
R2435,S040,C032,2024-03-26,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",4,2,2,True
R2436,S046,C034,2024-03-29,4,"Khóa học tuyệt vời, highly recommend.",1,3,1,True
R2437,S025,C027,2024-03-08,5,"Khóa học tuyệt vời, highly recommend.",3,2,5,True
R2438,S113,C031,2024-01-27,2,Mình không hài lòng với khóa học này.,3,1,5,False
R2439,S092,C012,2024-02-14,5,"Khóa học tuyệt vời, highly recommend.",4,4,2,True
R2440,S052,C009,2024-02-24,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,1,3,True
R2441,S015,C014,2024-03-07,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",1,1,4,True
R2442,S098,C012,2024-01-26,2,Khóa học chưa đáp ứng được kỳ vọng.,3,3,2,False
R2443,S033,C027,2024-03-25,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,5,5,True
R2444,S052,C019,2024-02-08,5,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,3,1,True
R2445,S110,C011,2024-03-18,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,2,True
R2446,S026,C034,2024-03-13,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",5,1,2,True
R2447,S076,C028,2024-03-07,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",1,2,5,True
R2448,S031,C019,2024-03-14,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",2,1,4,True
R2449,S113,C014,2024-03-07,5,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,2,3,True
R2450,S031,C016,2024-03-27,4,"Nội dung chi tiết, rõ ràng và thực tế.",2,4,5,True
R2451,S102,C015,2024-03-08,5,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",2,5,4,True
R2452,S049,C003,2024-03-26,4,"Rất đáng học, mình áp dụng được ngay vào công việc.",1,5,1,True
R2453,S116,C027,2024-03-27,5,"Khóa học tuyệt vời, highly recommend.",2,5,2,True
R2454,S006,C001,2024-02-08,1,Mình không hài lòng với khóa học này.,4,2,2,False
R2455,S030,C031,2024-02-03,2,Nội dung chưa rõ ràng và hơi khó hiểu.,2,3,1,False
R2456,S104,C012,2024-02-28,3,Học xong có thêm kiến thức nhưng chưa sâu.,5,3,5,True
R2457,S049,C024,2024-03-23,2,Chất lượng bài giảng chưa tốt.,4,4,2,False
R2458,S115,C010,2024-03-04,3,"Khóa học ổn, nhưng vẫn có thể cải thiện thêm.",5,5,4,True
R2459,S013,C018,2024-02-02,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",4,1,1,True
R2460,S058,C032,2024-03-13,3,Không quá xuất sắc nhưng cũng không tệ.,3,5,1,True
R2461,S035,C023,2024-01-09,4,"Giảng viên dạy dễ hiểu, nội dung chất lượng cao.",5,5,1,True
R2462,S091,C032,2024-03-26,5,"Khóa học tuyệt vời, highly recommend.",3,4,4,True
R2463,S008,C033,2024-02-27,3,"Tạm ổn, phù hợp với người mới bắt đầu.",4,5,5,False
R2464,S051,C016,2024-03-31,5,"Khóa học tuyệt vời, highly recommend.",5,2,3,True
R2465,S064,C013,2024-02-18,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",4,2,1,True
R2466,S103,C027,2024-01-16,4,"Nội dung chi tiết, rõ ràng và thực tế.",1,1,5,True
R2467,S112,C020,2024-03-06,5,"Nội dung chi tiết, rõ ràng và thực tế.",3,5,1,True
R2468,S085,C035,2024-03-03,1,Khóa học chưa đáp ứng được kỳ vọng.,1,2,5,False
R2469,S080,C013,2024-03-25,4,"Nội dung chi tiết, rõ ràng và thực tế.",1,1,4,True
R2470,S002,C021,2024-02-19,2,Khóa học chưa đáp ứng được kỳ vọng.,5,1,5,False
R2471,S055,C035,2024-01-08,4,"Nội dung chi tiết, rõ ràng và thực tế.",3,2,3,True
R2472,S113,C011,2024-02-24,1,Chất lượng bài giảng chưa tốt.,3,4,2,False
R2473,S063,C015,2024-03-27,4,"Khóa học tuyệt vời, highly recommend.",4,3,3,True
R2474,S102,C009,2024-02-08,4,"Khóa học rất hay và hữu ích, mình học được nhiều kiến thức.",3,1,4,True
R2475,S071,C022,2024-03-29,3,Không quá xuất sắc nhưng cũng không tệ.,4,2,5,False
R2476,S018,C013,2024-02-14,2,Nội dung chưa rõ ràng và hơi khó hiểu.,5,3,1,False
